Date,Price,Max Price,,15% drop,10% drop,5% drop,2% drop
05-11-2024,114.1850628,146.7809736,-20000,175,0,0,0
05-11-2024,109.4149266,146.7809736,-20000,183,0,0,0
06-11-2024,121.4893332,146.7809736,-20000,165,0,0,0
06-11-2024,114.7813332,146.7809736,-20000,174,0,0,0
07-11-2024,127.0047995,146.7809736,-10000,0,79,0,0
07-11-2024,117.7129715,146.7809736,-20000,170,0,0,0
08-11-2024,125.1166209,146.7809736,-10000,0,80,0,0
08-11-2024,117.762664,146.7809736,-20000,170,0,0,0
11-11-2024,121.0421333,146.7809736,-20000,165,0,0,0
11-11-2024,110.3093305,146.7809736,-20000,181,0,0,0
12-11-2024,115.2782163,146.7809736,-20000,173,0,0,0
12-11-2024,104.9926183,146.7809736,-20000,190,0,0,0
13-11-2024,106.3342188,146.7809736,-20000,188,0,0,0
13-11-2024,98.88088573,146.7809736,-20000,202,0,0,0
14-11-2024,109.2161797,146.7809736,-20000,183,0,0,0
14-11-2024,99.42747005,146.7809736,-20000,201,0,0,0
18-11-2024,108.3217772,146.7809736,-20000,185,0,0,0
18-11-2024,101.9119136,146.7809736,-20000,196,0,0,0
19-11-2024,111.3031116,146.7809736,-20000,180,0,0,0
19-11-2024,105.7379575,146.7809736,-20000,189,0,0,0
21-11-2024,110.1105793,146.7809736,-20000,182,0,0,0
21-11-2024,103.3528875,146.7809736,-20000,194,0,0,0
22-11-2024,109.2161788,146.7809736,-20000,183,0,0,0
22-11-2024,105.9864011,146.7809736,-20000,189,0,0,0
25-11-2024,113.1912858,146.7809736,-20000,177,0,0,0
25-11-2024,108.3217733,146.7809736,-20000,185,0,0,0
26-11-2024,116,146.7809736,-20000,172,0,0,0
26-11-2024,112.0999985,146.7809736,-20000,178,0,0,0
27-11-2024,118,146.7809736,-20000,169,0,0,0
27-11-2024,112.3499985,146.7809736,-20000,178,0,0,0
28-11-2024,119.9000015,146.7809736,-20000,167,0,0,0
28-11-2024,115.5500031,146.7809736,-20000,173,0,0,0
29-11-2024,119.5999985,146.7809736,-20000,167,0,0,0
29-11-2024,115.3000031,146.7809736,-20000,173,0,0,0
02-12-2024,120.8000031,146.7809736,-20000,166,0,0,0
02-12-2024,115,146.7809736,-20000,174,0,0,0
03-12-2024,123.5,146.7809736,-20000,162,0,0,0
03-12-2024,117.3000031,146.7809736,-20000,171,0,0,0
04-12-2024,124.8499985,146.7809736,-10000,0,80,0,0
04-12-2024,121.1999969,146.7809736,-20000,165,0,0,0
05-12-2024,126.5999985,146.7809736,-10000,0,79,0,0
05-12-2024,123.8499985,146.7809736,-20000,161,0,0,0
06-12-2024,129.8999939,146.7809736,-10000,0,77,0,0
06-12-2024,126.3499985,146.7809736,-10000,0,79,0,0
09-12-2024,128.5,146.7809736,-10000,0,78,0,0
09-12-2024,119.9499969,146.7809736,-20000,167,0,0,0
10-12-2024,123.6500015,146.7809736,-20000,162,0,0,0
10-12-2024,118.0999985,146.7809736,-20000,169,0,0,0
11-12-2024,124.0999985,146.7809736,-20000,161,0,0,0
11-12-2024,120.4000015,146.7809736,-20000,166,0,0,0
12-12-2024,124.5,146.7809736,-20000,161,0,0,0
12-12-2024,117.9000015,146.7809736,-20000,170,0,0,0
13-12-2024,123.4499969,146.7809736,-20000,162,0,0,0
13-12-2024,120,146.7809736,-20000,167,0,0,0
16-12-2024,124.0999985,146.7809736,-20000,161,0,0,0
16-12-2024,120.5,146.7809736,-20000,166,0,0,0
17-12-2024,124,146.7809736,-20000,161,0,0,0
17-12-2024,119.0500031,146.7809736,-20000,168,0,0,0
18-12-2024,121.6500015,146.7809736,-20000,164,0,0,0
18-12-2024,120.0500031,146.7809736,-20000,167,0,0,0
19-12-2024,119.5,146.7809736,-20000,167,0,0,0
19-12-2024,116.6999969,146.7809736,-20000,171,0,0,0
20-12-2024,121,146.7809736,-20000,165,0,0,0
20-12-2024,112.9499969,146.7809736,-20000,177,0,0,0
23-12-2024,117.9000015,146.7809736,-20000,170,0,0,0
23-12-2024,114,146.7809736,-20000,175,0,0,0
24-12-2024,117.75,146.7809736,-20000,170,0,0,0
24-12-2024,114.0999985,146.7809736,-20000,175,0,0,0
26-12-2024,118.75,146.7809736,-20000,168,0,0,0
26-12-2024,112,146.7809736,-20000,179,0,0,0
27-12-2024,117.5,146.7809736,-20000,170,0,0,0
27-12-2024,114.25,146.7809736,-20000,175,0,0,0
30-12-2024,117,146.7809736,-20000,171,0,0,0
30-12-2024,114.5,146.7809736,-20000,175,0,0,0
31-12-2024,115.8499985,146.7809736,-20000,173,0,0,0
31-12-2024,114,146.7809736,-20000,175,0,0,0
01-01-2025,120.6999969,146.7809736,-20000,166,0,0,0
01-01-2025,115.6999969,146.7809736,-20000,173,0,0,0
02-01-2025,120.8000031,146.7809736,-20000,166,0,0,0
02-01-2025,118.25,146.7809736,-20000,169,0,0,0
03-01-2025,121.8000031,146.7809736,-20000,164,0,0,0
03-01-2025,118.6999969,146.7809736,-20000,168,0,0,0
06-01-2025,118.4000015,146.7809736,-20000,169,0,0,0
06-01-2025,112.3000031,146.7809736,-20000,178,0,0,0
07-01-2025,117.9499969,146.7809736,-20000,170,0,0,0
07-01-2025,113.5999985,146.7809736,-20000,176,0,0,0
08-01-2025,116.6999969,146.7809736,-20000,171,0,0,0
08-01-2025,112.5500031,146.7809736,-20000,178,0,0,0
09-01-2025,114.3499985,146.7809736,-20000,175,0,0,0
09-01-2025,110.5500031,146.7809736,-20000,181,0,0,0
10-01-2025,115.1999969,146.7809736,-20000,174,0,0,0
10-01-2025,107.5,146.7809736,-20000,186,0,0,0
13-01-2025,108.9000015,146.7809736,-20000,184,0,0,0
13-01-2025,102,146.7809736,-20000,196,0,0,0
14-01-2025,107.9499969,146.7809736,-20000,185,0,0,0
14-01-2025,103.9000015,146.7809736,-20000,192,0,0,0
15-01-2025,107.9000015,146.7809736,-20000,185,0,0,0
15-01-2025,105,146.7809736,-20000,190,0,0,0
16-01-2025,108.25,146.7809736,-20000,185,0,0,0
16-01-2025,105,146.7809736,-20000,190,0,0,0
17-01-2025,107.5999985,146.7809736,-20000,186,0,0,0
17-01-2025,105.25,146.7809736,-20000,190,0,0,0
20-01-2025,110.4000015,146.7809736,-20000,181,0,0,0
20-01-2025,107.6500015,146.7809736,-20000,186,0,0,0
21-01-2025,112.5,146.7809736,-20000,178,0,0,0
21-01-2025,110.0500031,146.7809736,-20000,182,0,0,0
22-01-2025,113.75,146.7809736,-20000,176,0,0,0
22-01-2025,103.25,146.7809736,-20000,194,0,0,0
23-01-2025,108.4000015,146.7809736,-20000,185,0,0,0
23-01-2025,104.3499985,146.7809736,-20000,192,0,0,0
24-01-2025,106.5500031,146.7809736,-20000,188,0,0,0
24-01-2025,103.75,146.7809736,-20000,193,0,0,0
27-01-2025,104,146.7809736,-20000,192,0,0,0
27-01-2025,96.09999847,146.7809736,-20000,208,0,0,0
28-01-2025,99.44999695,146.7809736,-20000,201,0,0,0
28-01-2025,91.80000305,146.7809736,-20000,218,0,0,0
29-01-2025,96.94999695,146.7809736,-20000,206,0,0,0
29-01-2025,92.05000305,146.7809736,-20000,217,0,0,0
30-01-2025,99.44999695,146.7809736,-20000,201,0,0,0
30-01-2025,91.65000153,146.7809736,-20000,218,0,0,0
31-01-2025,97.40000153,146.7809736,-20000,205,0,0,0
31-01-2025,93.05000305,146.7809736,-20000,215,0,0,0
03-02-2025,98.80000305,146.7809736,-20000,202,0,0,0
03-02-2025,95.55000305,146.7809736,-20000,209,0,0,0
04-02-2025,98.88999939,146.7809736,-20000,202,0,0,0
04-02-2025,96.5,146.7809736,-20000,207,0,0,0
05-02-2025,103.5,146.7809736,-20000,193,0,0,0
05-02-2025,98.05000305,146.7809736,-20000,204,0,0,0
06-02-2025,104.6500015,146.7809736,-20000,191,0,0,0
06-02-2025,100,146.7809736,-20000,200,0,0,0
07-02-2025,102.6500015,146.7809736,-20000,195,0,0,0
07-02-2025,100,146.7809736,-20000,200,0,0,0
10-02-2025,104.5999985,146.7809736,-20000,191,0,0,0
10-02-2025,100,146.7809736,-20000,200,0,0,0
11-02-2025,100.0100021,146.7809736,-20000,200,0,0,0
11-02-2025,93.19999695,146.7809736,-20000,215,0,0,0
12-02-2025,95.76999664,146.7809736,-20000,209,0,0,0
12-02-2025,88.11000061,146.7809736,-20000,227,0,0,0
13-02-2025,94.69999695,146.7809736,-20000,211,0,0,0
13-02-2025,87.19999695,146.7809736,-20000,229,0,0,0
14-02-2025,90.69999695,146.7809736,-20000,221,0,0,0
14-02-2025,83.01000214,146.7809736,-20000,241,0,0,0
17-02-2025,78.5,146.7809736,-20000,255,0,0,0
17-02-2025,68.15000153,146.7809736,-20000,293,0,0,0
18-02-2025,70.80999756,146.7809736,-20000,282,0,0,0
18-02-2025,63,146.7809736,-20000,317,0,0,0
19-02-2025,70.48999786,146.7809736,-20000,284,0,0,0
19-02-2025,62.29999924,146.7809736,-20000,321,0,0,0
20-02-2025,73.90000153,146.7809736,-20000,271,0,0,0
20-02-2025,67.41000366,146.7809736,-20000,297,0,0,0
21-02-2025,75.40000153,146.7809736,-20000,265,0,0,0
21-02-2025,73.01000214,146.7809736,-20000,274,0,0,0
24-02-2025,74.29000092,146.7809736,-20000,269,0,0,0
24-02-2025,69,146.7809736,-20000,290,0,0,0
25-02-2025,72.01000214,146.7809736,-20000,278,0,0,0
25-02-2025,66.59999847,146.7809736,-20000,300,0,0,0
27-02-2025,72.79000092,146.7809736,-20000,275,0,0,0
27-02-2025,66.90000153,146.7809736,-20000,299,0,0,0
28-02-2025,74.80000305,146.7809736,-20000,267,0,0,0
28-02-2025,66.98999786,146.7809736,-20000,299,0,0,0
03-03-2025,76,146.7809736,-20000,263,0,0,0
03-03-2025,69,146.7809736,-20000,290,0,0,0
04-03-2025,75.59999847,146.7809736,-20000,265,0,0,0
04-03-2025,68,146.7809736,-20000,294,0,0,0
05-03-2025,73.94999695,146.7809736,-20000,270,0,0,0
05-03-2025,68.11000061,146.7809736,-20000,294,0,0,0
06-03-2025,72.40000153,146.7809736,-20000,276,0,0,0
06-03-2025,68.51000214,146.7809736,-20000,292,0,0,0
07-03-2025,72,146.7809736,-20000,278,0,0,0
07-03-2025,69.01000214,146.7809736,-20000,290,0,0,0
10-03-2025,71.97000122,146.7809736,-20000,278,0,0,0
10-03-2025,69.01000214,146.7809736,-20000,290,0,0,0
11-03-2025,71.80000305,146.7809736,-20000,279,0,0,0
11-03-2025,68.80000305,146.7809736,-20000,291,0,0,0
12-03-2025,71.40000153,146.7809736,-20000,280,0,0,0
12-03-2025,69.05000305,146.7809736,-20000,290,0,0,0
13-03-2025,71.87000275,146.7809736,-20000,278,0,0,0
13-03-2025,70,146.7809736,-20000,286,0,0,0
17-03-2025,71.72000122,146.7809736,-20000,279,0,0,0
17-03-2025,69.12000275,146.7809736,-20000,289,0,0,0
18-03-2025,71.47000122,146.7809736,-20000,280,0,0,0
18-03-2025,69.20999908,146.7809736,-20000,289,0,0,0
19-03-2025,74.80000305,146.7809736,-20000,267,0,0,0
19-03-2025,70.25,146.7809736,-20000,285,0,0,0
20-03-2025,74.69999695,146.7809736,-20000,268,0,0,0
20-03-2025,71.59999847,146.7809736,-20000,279,0,0,0
21-03-2025,77.65000153,146.7809736,-20000,258,0,0,0
21-03-2025,70.11000061,146.7809736,-20000,285,0,0,0
24-03-2025,74.94999695,146.7809736,-20000,267,0,0,0
24-03-2025,72.73000336,146.7809736,-20000,275,0,0,0
25-03-2025,75.98999786,146.7809736,-20000,263,0,0,0
25-03-2025,72,146.7809736,-20000,278,0,0,0
26-03-2025,74.19999695,146.7809736,-20000,270,0,0,0
26-03-2025,73,146.7809736,-20000,274,0,0,0
27-03-2025,73.87000275,146.7809736,-20000,271,0,0,0
27-03-2025,70.5,146.7809736,-20000,284,0,0,0
28-03-2025,72.73999786,146.7809736,-20000,275,0,0,0
28-03-2025,69.05999756,146.7809736,-20000,290,0,0,0
01-04-2025,73.26000214,146.7809736,-20000,273,0,0,0
01-04-2025,70,146.7809736,-20000,286,0,0,0
02-04-2025,75.40000153,146.7809736,-20000,265,0,0,0
02-04-2025,72.19999695,146.7809736,-20000,277,0,0,0
03-04-2025,81.98999786,146.7809736,-20000,244,0,0,0
03-04-2025,78,146.7809736,-20000,256,0,0,0
04-04-2025,82.90000153,146.7809736,-20000,241,0,0,0
04-04-2025,77.30000305,146.7809736,-20000,259,0,0,0
07-04-2025,76.01000214,146.7809736,-20000,263,0,0,0
07-04-2025,72.05000305,146.7809736,-20000,278,0,0,0
08-04-2025,78.79000092,146.7809736,-20000,254,0,0,0
08-04-2025,76,146.7809736,-20000,263,0,0,0
09-04-2025,81,146.7809736,-20000,247,0,0,0
09-04-2025,76.59999847,146.7809736,-20000,261,0,0,0
11-04-2025,79.98000336,146.7809736,-20000,250,0,0,0
11-04-2025,77.54000092,146.7809736,-20000,258,0,0,0
15-04-2025,82,146.7809736,-20000,244,0,0,0
15-04-2025,79.25,146.7809736,-20000,252,0,0,0
16-04-2025,85.55000305,146.7809736,-20000,234,0,0,0
16-04-2025,80.11000061,146.7809736,-20000,250,0,0,0
17-04-2025,88.69999695,146.7809736,-20000,225,0,0,0
17-04-2025,84.19999695,146.7809736,48583314.04,238,0,0,0
,,,0.139887339,,,,
